"MIKEsiteID","year.index","mean","sd","X2.5.","X97.5.","Rhat","n.eff","year","Source"
"SAP",17,0.403944254169046,0.0276111981097694,0.349690848298616,0.458329783349637,1.00110919072531,4500,2019,"Drop"
"SBR",1,0.445440303855223,0.0366837020175527,0.373505351094666,0.51808643380923,1.00118074918662,3900,2003,"Drop"
"SBR",2,0.459075845997164,0.0326127354617922,0.397881794858602,0.524446698066259,1.0013031397848,3100,2004,"Drop"
"SBR",3,0.421187788881915,0.0368749916206833,0.349090586120681,0.493537560155827,1.00219966162455,1300,2005,"Drop"
"SBR",4,0.451974600554104,0.0406234976623359,0.371847824064954,0.530393099701163,1.0027438960281,960,2006,"Drop"
"SBR",5,0.456353660785361,0.0385971922905332,0.380843696694668,0.531732694530237,1.00216540627092,1300,2007,"Drop"
"SBR",6,0.555806666790139,0.0334109616915049,0.488837672738099,0.618265124507559,1.000769897845,4500,2008,"Drop"
"SBR",7,0.546827747747112,0.0317335457844111,0.484469204852416,0.608812278911765,1.00078243761814,4500,2009,"Drop"
"SBR",8,0.529380383994381,0.0304508851512705,0.469399543813728,0.587860417152871,1.00132650069544,3000,2010,"Drop"
"SBR",9,0.695600871596061,0.0248962963316124,0.644921459176073,0.742010230764633,1.00432338770672,550,2011,"Drop"
"SBR",10,0.659951793162277,0.0248732273568882,0.609377809178379,0.707426198794577,1.00073550591444,4500,2012,"Drop"
"SBR",11,0.613626536728456,0.026065680684742,0.561004750820707,0.66373519087389,1.00096327229932,4500,2013,"Drop"
"SBR",12,0.662728407438229,0.0265386335291825,0.607935324746864,0.713022197622036,1.00307125324173,830,2014,"Drop"
"SBR",13,0.639231122633616,0.0271233902168995,0.585047173121286,0.691048702256888,1.00219174678502,1300,2015,"Drop"
"SBR",14,0.626571408306548,0.0273012847132795,0.571685712282601,0.679300470799562,1.00283695017605,920,2016,"Drop"
"SBR",15,0.582379889948969,0.0286895706624693,0.522554581899735,0.638457734641096,1.00138723410667,2800,2017,"Drop"
"SBR",16,0.545681997031292,0.0246085525380324,0.495988690858729,0.593320126472146,1.001482032694,2500,2018,"Drop"
"SBR",17,0.415409011011525,0.0278721354389233,0.361123681889704,0.470355736662427,1.00185831364091,1700,2019,"Drop"
"SEL",1,0.441643277238006,0.0354923966465962,0.374695511637176,0.513406759810014,1.00100026728729,4500,2003,"Drop"
"SEL",2,0.466495842067878,0.0322111023362698,0.402676331543254,0.5281140146703,1.00135930395396,2900,2004,"Drop"
"SEL",3,0.415948971059106,0.035664324549184,0.346156597116366,0.485890420678838,1.00150205266171,2400,2005,"Drop"
"SEL",4,0.440073542744501,0.0402622286211078,0.362551782304386,0.518641505684723,1.00193796378979,1600,2006,"Drop"
"SEL",5,0.449133352077459,0.0385593437081142,0.372058007969235,0.525417150979292,1.00244547777243,1100,2007,"Drop"
"SEL",6,0.549540801992028,0.0331584179666788,0.48422938605216,0.614454553200231,1.00078589679222,4500,2008,"Drop"
